Timestamp,Ambient Temperature,SoC Peak Temperature,Power Consumption,Average PE Utilization
2025-03-04 22:37:25,59.0,89.374,99.0,98.86216973770895
2025-03-04 22:37:27,59.0,89.56,97.0,98.95710007422176
2025-03-04 22:37:29,59.0,89.746,98.0,99.24664824534209
2025-03-04 22:37:31,59.0,89.746,97.0,99.08355164671396
2025-03-04 22:37:33,59.0,89.932,99.0,99.04488219702864
2025-03-04 22:37:35,59.0,89.746,98.0,98.76453159974093
2025-03-04 22:37:37,59.0,89.746,100.0,98.76658215925829
2025-03-04 22:37:39,59.0,89.56,98.0,98.78001376758644
2025-03-04 22:37:41,59.0,89.746,101.0,98.96972187324732
2025-03-04 22:37:43,59.0,90.118,101.0,99.01166640957501
2025-03-04 22:37:45,59.0,89.932,102.0,99.06828402713835
2025-03-04 22:37:47,59.0,90.118,99.0,98.82230853760002
2025-03-04 22:37:49,59.0,89.932,100.0,98.79276678915042
2025-03-04 22:37:51,59.0,89.746,98.0,99.03644210628121
2025-03-04 22:37:53,59.0,89.746,99.0,98.80075383791464
2025-03-04 22:37:55,59.0,89.746,97.0,98.86525230514138
2025-03-04 22:37:57,59.0,89.56,96.0,98.86343287393991
2025-03-04 22:37:59,59.0,89.746,96.0,99.05926927895888
2025-03-04 22:38:01,59.0,89.746,96.0,99.0644104615535
2025-03-04 22:38:03,59.0,89.746,97.0,98.87567412269952
2025-03-04 22:38:05,59.0,89.746,97.0,98.78867085768172
2025-03-04 22:38:07,59.0,89.56,97.0,98.74055805845603
2025-03-04 22:38:09,59.0,89.746,98.0,99.03844839762644
2025-03-04 22:38:11,59.0,89.746,97.0,98.82518466063746
2025-03-04 22:38:13,59.0,89.932,101.0,98.71366925088418
2025-03-04 22:38:15,59.0,89.932,101.0,98.84761240336064
2025-03-04 22:38:17,59.0,89.746,101.0,98.80028710609118
2025-03-04 22:38:19,59.0,89.56,98.0,98.56790335032531
2025-03-04 22:38:21,59.0,89.746,100.0,98.70784224585248
2025-03-04 22:38:23,59.0,89.932,101.0,98.73757129728773
2025-03-04 22:38:25,59.0,89.932,103.0,98.90740983924766
2025-03-04 22:38:27,59.0,89.932,99.0,98.85995390105427
2025-03-04 22:38:29,59.0,89.932,98.0,98.80301421936464
2025-03-04 22:38:31,59.0,89.746,98.0,98.96215043772968
2025-03-04 22:38:33,59.0,90.118,99.0,99.01847989156505
2025-03-04 22:38:35,59.0,89.932,102.0,99.06462634414595
2025-03-04 22:38:37,59.0,89.932,102.0,98.9586454512918
2025-03-04 22:38:39,59.0,89.746,101.0,98.79592463552918
2025-03-04 22:38:41,59.0,89.746,100.0,98.84489448131403
2025-03-04 22:38:43,59.0,89.746,98.0,98.88867093664902
2025-03-04 22:38:45,59.0,89.56,97.0,99.00806313718533
2025-03-04 22:38:47,59.0,89.746,97.0,98.86815571637834
2025-03-04 22:38:49,59.0,89.56,96.0,98.73248418758337
2025-03-04 22:38:51,59.0,89.746,98.0,98.85175986145266
2025-03-04 22:38:53,59.0,90.118,99.0,98.89388709102614
2025-03-04 22:38:55,59.0,89.56,100.0,98.84773942037125
2025-03-04 22:38:57,59.0,90.118,99.0,98.89463657602568
2025-03-04 22:38:59,59.0,89.746,96.0,98.88076884103906
2025-03-04 22:39:01,59.0,89.746,99.0,98.7323579963958
2025-03-04 22:39:03,59.0,89.932,100.0,98.90670048457288
2025-03-04 22:39:05,59.0,89.56,101.0,98.92910340001174
2025-03-04 22:39:07,59.0,90.118,102.0,98.9128979811392
