Timestamp,Ambient Temperature,SoC Peak Temperature,Power Consumption,Average PE Utilization
2025-02-27 14:47:10,41.0,56.67,38.0,0.0
2025-02-27 14:47:12,41.0,56.484,38.0,0.0
2025-02-27 14:47:14,41.0,56.67,38.0,0.0
2025-02-27 14:47:16,41.0,56.484,38.0,0.0
2025-02-27 14:47:18,41.0,56.112,38.0,0.0
2025-02-27 14:47:20,41.0,56.298,38.0,0.0
2025-02-27 14:47:22,41.0,56.112,38.0,0.0
2025-02-27 14:47:24,41.0,56.112,38.0,0.0
2025-02-27 14:47:26,41.0,56.112,38.0,0.0
2025-02-27 14:47:28,41.0,56.112,38.0,0.0
2025-02-27 14:47:30,41.0,55.926,38.0,0.0
2025-02-27 14:47:32,41.0,55.926,38.0,0.0
2025-02-27 14:47:34,42.0,55.926,38.0,0.0
2025-02-27 14:47:36,42.0,55.926,38.0,0.0
2025-02-27 14:47:38,42.0,55.74,38.0,0.0
2025-02-27 14:47:40,42.0,55.74,37.0,0.0
2025-02-27 14:47:42,42.0,55.554,37.0,0.0
2025-02-27 14:47:44,42.0,55.554,37.0,0.0
2025-02-27 14:47:46,42.0,55.554,37.0,0.0
2025-02-27 14:47:48,42.0,55.554,37.0,0.0
2025-02-27 14:47:50,42.0,55.368,37.0,0.0
2025-02-27 14:47:52,42.0,55.368,37.0,0.0
2025-02-27 14:47:54,42.0,55.368,38.0,0.0
2025-02-27 14:47:56,42.0,55.554,38.0,0.0
2025-02-27 14:47:58,42.0,55.182,38.0,0.0
2025-02-27 14:48:00,42.0,55.182,38.0,0.0
2025-02-27 14:48:02,42.0,55.182,38.0,0.0
